Date,PM2.5,PM10,Ozone,SO2,NO2,Station,Source_File,Year,Month,Day,DayOfWeek
2025-09-22,3.73,12.08,15.42,4.53,17.25,Bolinj,VIRAR 24-26,2025,9,22,Monday
2025-09-23,14.15,37.7,6.93,4.79,25.27,Bolinj,VIRAR 24-26,2025,9,23,Tuesday
2025-09-24,,49.09,11.58,3.8,25.55,Bolinj,VIRAR 24-26,2025,9,24,Wednesday
2025-09-25,16.21,48.87,8.52,4.63,33.55,Bolinj,VIRAR 24-26,2025,9,25,Thursday
2025-09-26,24.54,41.55,5.63,,30.17,Bolinj,VIRAR 24-26,2025,9,26,Friday
2025-09-27,17.32,54.61,17.04,2.26,19.01,Bolinj,VIRAR 24-26,2025,9,27,Saturday
2025-09-28,,31.94,61.51,,13.5,Bolinj,VIRAR 24-26,2025,9,28,Sunday
2025-09-29,23.39,31.54,21.23,2.07,22.27,Bolinj,VIRAR 24-26,2025,9,29,Monday
2025-09-30,13.92,26.16,8.09,3.62,23.71,Bolinj,VIRAR 24-26,2025,9,30,Tuesday
2025-10-01,,,,,,Bolinj,VIRAR 24-26,2025,10,1,Wednesday
2025-10-02,10.71,41.79,8.52,2.51,21.03,Bolinj,VIRAR 24-26,2025,10,2,Thursday
2025-10-03,,57.39,15.58,,15.11,Bolinj,VIRAR 24-26,2025,10,3,Friday
2025-10-04,17.38,45.14,16.76,2.73,13.12,Bolinj,VIRAR 24-26,2025,10,4,Saturday
2025-10-05,19.34,61.25,6.86,3.17,26.43,Bolinj,VIRAR 24-26,2025,10,5,Sunday
2025-10-06,19.29,74.43,7.09,4.78,29.27,Bolinj,VIRAR 24-26,2025,10,6,Monday
2025-10-07,9.09,35.98,9.31,2.29,14.05,Bolinj,VIRAR 24-26,2025,10,7,Tuesday
2025-10-08,15.87,31.14,30.16,3.24,7.96,Bolinj,VIRAR 24-26,2025,10,8,Wednesday
2025-10-09,44.87,89.56,53.78,4.21,12.26,Bolinj,VIRAR 24-26,2025,10,9,Thursday
2025-10-10,61.52,139.75,54.43,2.79,11.62,Bolinj,VIRAR 24-26,2025,10,10,Friday
2025-10-11,,139.9,69.75,3.74,8.75,Bolinj,VIRAR 24-26,2025,10,11,Saturday
2025-10-12,50.65,110.74,56.72,3.65,6.98,Bolinj,VIRAR 24-26,2025,10,12,Sunday
2025-10-13,49.83,94.56,70.95,4.43,10.52,Bolinj,VIRAR 24-26,2025,10,13,Monday
2025-10-14,62.31,85.81,49.61,3.75,12.71,Bolinj,VIRAR 24-26,2025,10,14,Tuesday
2025-10-15,48.92,88.59,15.7,3.85,68.81,Bolinj,VIRAR 24-26,2025,10,15,Wednesday
2025-10-16,,,,,,Bolinj,VIRAR 24-26,2025,10,16,Thursday
2025-10-17,41.5,54.87,36.06,1.22,11.82,Bolinj,VIRAR 24-26,2025,10,17,Friday
2025-10-18,54.28,72.72,39.12,3.56,16.94,Bolinj,VIRAR 24-26,2025,10,18,Saturday
2025-10-19,67.0,87.86,28.79,3.41,16.68,Bolinj,VIRAR 24-26,2025,10,19,Sunday
2025-10-20,80.96,125.49,36.37,3.22,16.81,Bolinj,VIRAR 24-26,2025,10,20,Monday
2025-10-21,53.77,103.44,23.5,0.41,19.47,Bolinj,VIRAR 24-26,2025,10,21,Tuesday
2025-10-22,26.11,66.34,13.38,0.26,17.0,Bolinj,VIRAR 24-26,2025,10,22,Wednesday
2025-10-23,30.21,52.23,22.09,3.3,10.84,Bolinj,VIRAR 24-26,2025,10,23,Thursday
2025-10-24,,,,,,Bolinj,VIRAR 24-26,2025,10,24,Friday
2025-10-25,20.11,38.81,2.53,0.5,24.5,Bolinj,VIRAR 24-26,2025,10,25,Saturday
2025-10-26,,28.71,2.97,2.23,23.12,Bolinj,VIRAR 24-26,2025,10,26,Sunday
2025-10-27,15.89,38.77,10.86,0.12,18.5,Bolinj,VIRAR 24-26,2025,10,27,Monday
2025-10-28,,,,,,Bolinj,VIRAR 24-26,2025,10,28,Tuesday
2025-10-29,31.81,92.08,26.02,3.92,28.28,Bolinj,VIRAR 24-26,2025,10,29,Wednesday
2025-10-30,29.65,79.13,21.54,4.09,32.31,Bolinj,VIRAR 24-26,2025,10,30,Thursday
2025-10-31,17.01,44.12,3.81,2.67,25.95,Bolinj,VIRAR 24-26,2025,10,31,Friday
2025-11-01,28.04,79.93,11.64,3.39,14.38,Bolinj,VIRAR 24-26,2025,11,1,Saturday
2025-11-02,17.52,31.93,5.56,3.27,20.89,Bolinj,VIRAR 24-26,2025,11,2,Sunday
2025-11-03,27.08,53.31,2.72,4.73,35.21,Bolinj,VIRAR 24-26,2025,11,3,Monday
2025-11-04,23.52,41.8,10.36,4.66,27.95,Bolinj,VIRAR 24-26,2025,11,4,Tuesday
2025-11-05,16.56,46.35,21.49,4.72,7.69,Bolinj,VIRAR 24-26,2025,11,5,Wednesday
2025-11-06,42.04,81.58,60.96,6.94,10.08,Bolinj,VIRAR 24-26,2025,11,6,Thursday
2025-11-07,28.16,65.28,46.29,2.96,9.56,Bolinj,VIRAR 24-26,2025,11,7,Friday
2025-11-08,,84.95,45.29,,19.23,Bolinj,VIRAR 24-26,2025,11,8,Saturday
2025-11-09,38.1,99.25,11.04,,85.5,Bolinj,VIRAR 24-26,2025,11,9,Sunday
2025-11-10,44.37,87.98,4.2,6.67,75.61,Bolinj,VIRAR 24-26,2025,11,10,Monday
2025-11-11,40.63,86.5,54.1,2.79,24.38,Bolinj,VIRAR 24-26,2025,11,11,Tuesday
2025-11-12,35.49,106.16,58.74,6.88,22.4,Bolinj,VIRAR 24-26,2025,11,12,Wednesday
2025-11-13,47.03,102.64,56.07,7.35,25.14,Bolinj,VIRAR 24-26,2025,11,13,Thursday
2025-11-14,57.59,103.23,35.01,,34.06,Bolinj,VIRAR 24-26,2025,11,14,Friday
2025-11-15,44.32,109.91,62.88,7.89,19.62,Bolinj,VIRAR 24-26,2025,11,15,Saturday
2025-11-16,41.21,89.07,59.2,7.42,23.7,Bolinj,VIRAR 24-26,2025,11,16,Sunday
2025-11-17,50.84,88.43,69.65,10.02,20.46,Bolinj,VIRAR 24-26,2025,11,17,Monday
2025-11-18,59.02,99.67,70.91,7.5,16.1,Bolinj,VIRAR 24-26,2025,11,18,Tuesday
2025-11-19,50.83,103.12,48.75,7.61,47.07,Bolinj,VIRAR 24-26,2025,11,19,Wednesday
2025-11-20,79.56,132.07,62.34,6.99,29.13,Bolinj,VIRAR 24-26,2025,11,20,Thursday
2025-11-21,74.3,115.54,44.81,7.32,19.38,Bolinj,VIRAR 24-26,2025,11,21,Friday
2025-11-22,73.34,123.8,59.7,6.05,15.3,Bolinj,VIRAR 24-26,2025,11,22,Saturday
2025-11-23,107.45,149.27,38.8,5.05,23.98,Bolinj,VIRAR 24-26,2025,11,23,Sunday
2025-11-24,73.14,127.97,75.51,5.27,16.95,Bolinj,VIRAR 24-26,2025,11,24,Monday
2025-11-25,87.67,148.89,90.57,2.23,14.68,Bolinj,VIRAR 24-26,2025,11,25,Tuesday
2025-11-26,93.52,166.74,62.83,4.52,15.18,Bolinj,VIRAR 24-26,2025,11,26,Wednesday
2025-11-27,34.61,92.54,56.61,3.61,14.74,Bolinj,VIRAR 24-26,2025,11,27,Thursday
2025-11-28,51.38,96.64,67.84,5.65,16.93,Bolinj,VIRAR 24-26,2025,11,28,Friday
2025-11-29,24.57,63.16,28.55,7.33,42.26,Bolinj,VIRAR 24-26,2025,11,29,Saturday
2025-11-30,,52.26,54.62,,18.77,Bolinj,VIRAR 24-26,2025,11,30,Sunday
2025-12-01,38.0,93.48,26.79,9.21,39.12,Bolinj,VIRAR 24-26,2025,12,1,Monday
2025-12-02,43.13,92.52,56.5,6.54,18.79,Bolinj,VIRAR 24-26,2025,12,2,Tuesday
2025-12-03,47.57,100.66,40.95,6.5,23.21,Bolinj,VIRAR 24-26,2025,12,3,Wednesday
2025-12-04,,98.14,47.78,4.84,20.55,Bolinj,VIRAR 24-26,2025,12,4,Thursday
2025-12-05,35.77,86.19,52.41,,22.94,Bolinj,VIRAR 24-26,2025,12,5,Friday
2025-12-06,33.31,75.11,63.03,7.66,12.4,Bolinj,VIRAR 24-26,2025,12,6,Saturday
2025-12-07,32.88,75.59,70.91,8.1,15.5,Bolinj,VIRAR 24-26,2025,12,7,Sunday
2025-12-08,,66.25,49.48,,21.16,Bolinj,VIRAR 24-26,2025,12,8,Monday
2025-12-09,,76.47,17.49,9.56,52.69,Bolinj,VIRAR 24-26,2025,12,9,Tuesday
2025-12-10,20.49,59.99,59.83,7.06,18.86,Bolinj,VIRAR 24-26,2025,12,10,Wednesday
2025-12-11,16.26,38.23,58.19,7.54,16.99,Bolinj,VIRAR 24-26,2025,12,11,Thursday
2025-12-12,42.01,81.37,31.41,9.22,59.49,Bolinj,VIRAR 24-26,2025,12,12,Friday
2025-12-13,37.45,83.31,42.01,6.45,37.85,Bolinj,VIRAR 24-26,2025,12,13,Saturday
2025-12-14,45.54,105.82,24.95,13.88,52.64,Bolinj,VIRAR 24-26,2025,12,14,Sunday
2025-12-15,38.26,87.02,48.8,12.16,27.28,Bolinj,VIRAR 24-26,2025,12,15,Monday
2025-12-16,52.39,94.8,74.56,17.71,15.27,Bolinj,VIRAR 24-26,2025,12,16,Tuesday
2025-12-17,73.76,120.25,44.55,8.75,33.7,Bolinj,VIRAR 24-26,2025,12,17,Wednesday
2025-12-18,56.75,109.5,50.43,8.87,28.87,Bolinj,VIRAR 24-26,2025,12,18,Thursday
2025-12-19,49.91,80.1,65.99,10.13,15.24,Bolinj,VIRAR 24-26,2025,12,19,Friday
2025-12-20,22.73,53.08,34.01,6.97,30.37,Bolinj,VIRAR 24-26,2025,12,20,Saturday
2025-12-21,42.51,82.03,47.63,9.0,19.19,Bolinj,VIRAR 24-26,2025,12,21,Sunday
2025-12-22,37.85,99.09,30.16,9.54,39.44,Bolinj,VIRAR 24-26,2025,12,22,Monday
2025-12-23,33.58,62.72,59.44,11.81,18.85,Bolinj,VIRAR 24-26,2025,12,23,Tuesday
2025-12-24,32.27,74.8,57.92,14.43,19.76,Bolinj,VIRAR 24-26,2025,12,24,Wednesday
2025-12-25,51.27,80.61,61.48,6.69,14.05,Bolinj,VIRAR 24-26,2025,12,25,Thursday
2025-12-26,56.45,97.76,62.99,10.02,16.74,Bolinj,VIRAR 24-26,2025,12,26,Friday
2025-12-27,32.57,84.1,67.99,8.63,15.51,Bolinj,VIRAR 24-26,2025,12,27,Saturday
2025-12-28,41.23,96.84,49.89,7.95,20.94,Bolinj,VIRAR 24-26,2025,12,28,Sunday
2025-12-29,61.25,101.76,62.18,4.9,15.81,Bolinj,VIRAR 24-26,2025,12,29,Monday
2025-12-30,51.35,91.95,55.08,10.49,14.03,Bolinj,VIRAR 24-26,2025,12,30,Tuesday
2025-12-31,34.3,98.11,2.36,7.19,83.35,Bolinj,VIRAR 24-26,2025,12,31,Wednesday
2026-01-01,20.63,42.48,18.93,4.77,9.2,Bolinj,VIRAR 24-26,2026,1,1,Thursday
2026-01-02,55.84,102.65,40.65,10.78,11.79,Bolinj,VIRAR 24-26,2026,1,2,Friday
2026-01-03,70.52,137.95,50.04,9.45,17.19,Bolinj,VIRAR 24-26,2026,1,3,Saturday
2026-01-04,65.94,131.06,38.55,8.49,25.38,Bolinj,VIRAR 24-26,2026,1,4,Sunday
2026-01-05,73.06,134.44,34.26,6.68,45.16,Bolinj,VIRAR 24-26,2026,1,5,Monday
2026-01-06,57.56,121.94,39.48,3.93,15.06,Bolinj,VIRAR 24-26,2026,1,6,Tuesday
2026-01-07,52.66,88.55,51.29,7.39,17.44,Bolinj,VIRAR 24-26,2026,1,7,Wednesday
2026-01-08,39.39,75.63,55.03,8.87,25.13,Bolinj,VIRAR 24-26,2026,1,8,Thursday
2026-01-09,58.52,114.8,55.87,10.32,21.92,Bolinj,VIRAR 24-26,2026,1,9,Friday
2026-01-10,55.16,109.47,50.43,14.29,21.73,Bolinj,VIRAR 24-26,2026,1,10,Saturday
2026-01-11,58.0,111.55,55.8,15.69,21.34,Bolinj,VIRAR 24-26,2026,1,11,Sunday
2026-01-12,43.67,98.8,43.51,12.28,23.76,Bolinj,VIRAR 24-26,2026,1,12,Monday
2026-01-13,57.41,120.37,47.59,10.45,16.86,Bolinj,VIRAR 24-26,2026,1,13,Tuesday
2026-01-14,49.95,106.28,50.35,13.61,17.2,Bolinj,VIRAR 24-26,2026,1,14,Wednesday
2026-01-15,40.58,74.49,51.62,15.59,17.22,Bolinj,VIRAR 24-26,2026,1,15,Thursday
2026-01-16,66.52,115.31,38.51,6.7,24.91,Bolinj,VIRAR 24-26,2026,1,16,Friday
2026-01-17,43.63,84.31,17.76,5.36,38.37,Bolinj,VIRAR 24-26,2026,1,17,Saturday
2026-01-18,32.16,64.31,25.78,8.59,12.67,Bolinj,VIRAR 24-26,2026,1,18,Sunday
2026-01-19,30.37,67.8,35.99,11.68,16.86,Bolinj,VIRAR 24-26,2026,1,19,Monday
2026-01-20,42.35,91.39,43.65,12.05,15.36,Bolinj,VIRAR 24-26,2026,1,20,Tuesday
2026-01-21,104.06,391.83,1.9,8.0,115.73,Bolinj,VIRAR 24-26,2026,1,21,Wednesday
2026-01-22,52.67,111.71,23.52,4.85,48.11,Bolinj,VIRAR 24-26,2026,1,22,Thursday
2026-01-23,15.08,54.35,17.04,6.29,14.17,Bolinj,VIRAR 24-26,2026,1,23,Friday
2026-01-24,20.82,79.3,38.86,12.25,16.4,Bolinj,VIRAR 24-26,2026,1,24,Saturday
2026-01-25,40.48,93.31,31.65,11.34,20.93,Bolinj,VIRAR 24-26,2026,1,25,Sunday
2026-01-26,59.26,111.47,41.64,6.38,13.03,Bolinj,VIRAR 24-26,2026,1,26,Monday
2026-01-27,10.0,38.03,28.52,5.14,12.83,Bolinj,VIRAR 24-26,2026,1,27,Tuesday
2026-01-28,37.42,69.81,38.48,14.34,16.52,Bolinj,VIRAR 24-26,2026,1,28,Wednesday
2026-01-29,31.74,54.92,32.62,12.56,39.4,Bolinj,VIRAR 24-26,2026,1,29,Thursday
2026-01-30,36.19,108.7,26.19,3.72,15.4,Bolinj,VIRAR 24-26,2026,1,30,Friday
2026-01-31,25.34,59.36,26.59,3.17,8.93,Bolinj,VIRAR 24-26,2026,1,31,Saturday
2026-02-01,53.5,116.44,43.23,11.73,17.34,Bolinj,VIRAR 24-26,2026,2,1,Sunday
2026-02-02,41.95,77.12,33.31,9.46,15.57,Bolinj,VIRAR 24-26,2026,2,2,Monday
2026-02-03,38.12,69.28,30.84,11.07,13.24,Bolinj,VIRAR 24-26,2026,2,3,Tuesday
2026-02-04,49.57,109.43,34.97,8.16,14.91,Bolinj,VIRAR 24-26,2026,2,4,Wednesday
2026-02-05,54.17,105.06,33.89,10.54,18.2,Bolinj,VIRAR 24-26,2026,2,5,Thursday
2026-02-06,52.21,107.93,36.23,18.02,18.29,Bolinj,VIRAR 24-26,2026,2,6,Friday
2026-02-07,40.18,81.82,33.11,15.53,15.01,Bolinj,VIRAR 24-26,2026,2,7,Saturday
2026-02-08,36.86,87.66,36.47,9.54,15.98,Bolinj,VIRAR 24-26,2026,2,8,Sunday
2026-02-09,32.24,65.12,34.82,6.41,8.63,Bolinj,VIRAR 24-26,2026,2,9,Monday
2026-02-10,47.58,103.83,32.27,20.64,17.34,Bolinj,VIRAR 24-26,2026,2,10,Tuesday
2026-02-11,41.43,91.85,,17.98,15.48,Bolinj,VIRAR 24-26,2026,2,11,Wednesday
2026-02-12,58.74,117.62,36.91,12.87,39.11,Bolinj,VIRAR 24-26,2026,2,12,Thursday
2026-02-13,42.1,70.95,26.03,4.89,8.07,Bolinj,VIRAR 24-26,2026,2,13,Friday
2026-02-14,53.3,109.7,41.05,7.87,17.26,Bolinj,VIRAR 24-26,2026,2,14,Saturday
2026-02-15,27.32,70.36,35.91,18.2,13.74,Bolinj,VIRAR 24-26,2026,2,15,Sunday
2026-02-16,16.97,51.92,27.16,21.48,17.54,Bolinj,VIRAR 24-26,2026,2,16,Monday
2026-02-17,15.0,35.72,28.36,18.95,11.05,Bolinj,VIRAR 24-26,2026,2,17,Tuesday
2026-02-18,,12.79,19.47,6.43,9.9,Bolinj,VIRAR 24-26,2026,2,18,Wednesday
2026-02-19,33.24,64.51,31.46,9.7,9.95,Bolinj,VIRAR 24-26,2026,2,19,Thursday
2026-02-20,48.5,85.27,36.83,11.49,17.31,Bolinj,VIRAR 24-26,2026,2,20,Friday
2026-02-21,25.8,82.0,27.67,10.29,18.9,Bolinj,VIRAR 24-26,2026,2,21,Saturday
2026-02-22,17.58,50.62,18.68,8.76,27.53,Bolinj,VIRAR 24-26,2026,2,22,Sunday
2026-02-23,40.47,51.38,21.48,7.67,8.04,Bolinj,VIRAR 24-26,2026,2,23,Monday
2026-02-24,24.22,51.38,34.73,8.54,9.88,Bolinj,VIRAR 24-26,2026,2,24,Tuesday
2026-02-25,8.48,39.14,24.12,3.26,6.86,Bolinj,VIRAR 24-26,2026,2,25,Wednesday
2026-02-26,24.14,47.03,13.19,4.99,11.86,Bolinj,VIRAR 24-26,2026,2,26,Thursday
2026-02-27,26.27,62.97,2.11,1.55,51.1,Bolinj,VIRAR 24-26,2026,2,27,Friday
2026-02-28,22.39,41.49,23.68,4.11,4.51,Bolinj,VIRAR 24-26,2026,2,28,Saturday
2026-03-01,35.23,85.34,22.11,0.11,5.27,Bolinj,VIRAR 24-26,2026,3,1,Sunday
2026-03-02,,66.12,40.16,0.21,7.38,Bolinj,VIRAR 24-26,2026,3,2,Monday
2026-03-03,22.47,96.34,75.27,13.52,11.11,Bolinj,VIRAR 24-26,2026,3,3,Tuesday
2026-03-04,15.74,86.94,69.89,14.14,11.65,Bolinj,VIRAR 24-26,2026,3,4,Wednesday
2026-03-05,38.13,88.14,45.91,17.5,11.22,Bolinj,VIRAR 24-26,2026,3,5,Thursday
2026-03-06,30.04,51.18,46.97,10.4,9.2,Bolinj,VIRAR 24-26,2026,3,6,Friday
2026-03-07,24.38,67.09,68.64,10.48,9.89,Bolinj,VIRAR 24-26,2026,3,7,Saturday
2026-03-08,57.95,122.64,,21.99,13.36,Bolinj,VIRAR 24-26,2026,3,8,Sunday
2026-03-09,51.75,88.76,63.46,8.52,9.12,Bolinj,VIRAR 24-26,2026,3,9,Monday
2026-03-10,38.47,96.12,69.51,8.39,32.11,Bolinj,VIRAR 24-26,2026,3,10,Tuesday
2026-03-11,40.68,116.05,18.36,2.38,56.64,Bolinj,VIRAR 24-26,2026,3,11,Wednesday
2026-03-12,29.85,100.14,36.81,4.25,76.64,Bolinj,VIRAR 24-26,2026,3,12,Thursday
2026-03-13,30.39,104.55,54.68,8.1,8.33,Bolinj,VIRAR 24-26,2026,3,13,Friday
2026-03-14,21.82,106.67,32.21,5.89,13.86,Bolinj,VIRAR 24-26,2026,3,14,Saturday
2026-03-15,20.02,103.53,10.58,2.93,32.2,Bolinj,VIRAR 24-26,2026,3,15,Sunday
2026-03-16,33.13,132.2,8.6,5.07,40.13,Bolinj,VIRAR 24-26,2026,3,16,Monday
2026-03-17,7.69,73.69,20.26,5.99,11.96,Bolinj,VIRAR 24-26,2026,3,17,Tuesday
2026-03-18,1.11,33.61,27.55,4.81,6.83,Bolinj,VIRAR 24-26,2026,3,18,Wednesday
2026-03-19,,,28.54,,5.02,Bolinj,VIRAR 24-26,2026,3,19,Thursday
2026-03-20,8.88,22.22,29.66,5.9,8.08,Bolinj,VIRAR 24-26,2026,3,20,Friday
2026-03-21,13.08,26.76,48.11,8.68,11.04,Bolinj,VIRAR 24-26,2026,3,21,Saturday
2026-03-22,27.13,56.56,44.24,13.92,17.65,Bolinj,VIRAR 24-26,2026,3,22,Sunday
2026-03-23,21.37,54.61,45.39,19.58,15.94,Bolinj,VIRAR 24-26,2026,3,23,Monday
2026-03-24,32.17,71.19,56.42,10.28,13.79,Bolinj,VIRAR 24-26,2026,3,24,Tuesday
2026-03-25,2.58,57.63,51.63,4.36,10.75,Bolinj,VIRAR 24-26,2026,3,25,Wednesday
2026-03-26,29.71,81.52,53.96,14.52,18.75,Bolinj,VIRAR 24-26,2026,3,26,Thursday
2026-03-27,19.98,71.86,34.4,6.82,7.67,Bolinj,VIRAR 24-26,2026,3,27,Friday
2026-03-28,9.0,44.48,10.94,,20.09,Bolinj,VIRAR 24-26,2026,3,28,Saturday
2026-03-29,6.16,28.54,32.07,0.99,4.96,Bolinj,VIRAR 24-26,2026,3,29,Sunday
2026-03-30,17.89,37.13,41.53,1.98,4.57,Bolinj,VIRAR 24-26,2026,3,30,Monday
2026-03-31,12.23,21.56,29.77,3.34,8.37,Bolinj,VIRAR 24-26,2026,3,31,Tuesday
2026-04-01,,,,,,Bolinj,VIRAR 24-26,2026,4,1,Wednesday
2026-04-02,18.28,51.49,51.75,4.54,7.0,Bolinj,VIRAR 24-26,2026,4,2,Thursday
2026-04-03,15.92,46.99,47.83,5.23,5.71,Bolinj,VIRAR 24-26,2026,4,3,Friday
2026-04-04,15.2,46.75,31.31,2.95,13.64,Bolinj,VIRAR 24-26,2026,4,4,Saturday
2026-04-05,26.86,60.57,16.54,3.69,63.27,Bolinj,VIRAR 24-26,2026,4,5,Sunday
2026-04-06,18.55,35.51,39.78,2.97,11.12,Bolinj,VIRAR 24-26,2026,4,6,Monday
2026-04-07,23.38,67.95,26.19,5.01,23.79,Bolinj,VIRAR 24-26,2026,4,7,Tuesday
2026-04-08,18.33,68.84,15.03,1.12,14.93,Bolinj,VIRAR 24-26,2026,4,8,Wednesday
2026-04-09,25.47,86.91,42.54,1.82,11.55,Bolinj,VIRAR 24-26,2026,4,9,Thursday
2026-04-10,61.34,119.66,57.66,6.78,9.24,Bolinj,VIRAR 24-26,2026,4,10,Friday
2026-04-11,49.3,76.2,13.91,3.43,105.98,Bolinj,VIRAR 24-26,2026,4,11,Saturday
2026-04-12,40.26,48.71,43.48,0.1,12.76,Bolinj,VIRAR 24-26,2026,4,12,Sunday
2026-04-13,,,,,,Bolinj,VIRAR 24-26,2026,4,13,Monday
2026-04-14,25.21,49.88,23.26,2.12,31.25,Bolinj,VIRAR 24-26,2026,4,14,Tuesday
2026-04-15,,,19.55,0.11,10.33,Bolinj,VIRAR 24-26,2026,4,15,Wednesday
2026-04-16,14.27,46.03,21.55,3.62,17.59,Bolinj,VIRAR 24-26,2026,4,16,Thursday
2026-04-17,32.95,59.52,17.79,,9.14,Bolinj,VIRAR 24-26,2026,4,17,Friday
2026-04-18,22.7,58.06,62.32,2.67,,Bolinj,VIRAR 24-26,2026,4,18,Saturday
2026-04-19,24.27,61.0,37.32,2.0,5.83,Bolinj,VIRAR 24-26,2026,4,19,Sunday
2026-04-20,18.47,53.6,17.57,5.36,24.0,Bolinj,VIRAR 24-26,2026,4,20,Monday
2026-04-21,,,,,,Bolinj,VIRAR 24-26,2026,4,21,Tuesday
2026-04-22,0.83,22.3,42.12,2.34,8.86,Bolinj,VIRAR 24-26,2026,4,22,Wednesday
2026-04-23,11.64,16.41,,3.99,,Bolinj,VIRAR 24-26,2026,4,23,Thursday
2026-04-24,20.24,54.81,44.56,4.04,10.3,Bolinj,VIRAR 24-26,2026,4,24,Friday
2026-04-25,30.1,92.98,44.63,2.06,7.5,Bolinj,VIRAR 24-26,2026,4,25,Saturday
2026-04-26,19.4,98.94,44.13,2.23,25.89,Bolinj,VIRAR 24-26,2026,4,26,Sunday
2026-04-27,22.01,86.21,45.53,0.89,26.65,Bolinj,VIRAR 24-26,2026,4,27,Monday
2026-04-28,20.52,74.3,17.23,,9.04,Bolinj,VIRAR 24-26,2026,4,28,Tuesday
2026-04-29,19.08,60.81,8.5,1.34,18.27,Bolinj,VIRAR 24-26,2026,4,29,Wednesday
2026-04-30,21.04,73.04,12.54,0.93,22.07,Bolinj,VIRAR 24-26,2026,4,30,Thursday
2026-05-01,16.29,52.79,8.57,2.91,17.47,Bolinj,VIRAR 24-26,2026,5,1,Friday
2026-05-02,33.7,73.42,7.13,3.76,22.82,Bolinj,VIRAR 24-26,2026,5,2,Saturday
2026-05-03,14.0,61.91,7.28,2.44,22.58,Bolinj,VIRAR 24-26,2026,5,3,Sunday
2026-05-04,8.4,45.07,20.08,2.25,16.41,Bolinj,VIRAR 24-26,2026,5,4,Monday
2026-05-05,5.6,45.75,16.52,2.95,8.88,Bolinj,VIRAR 24-26,2026,5,5,Tuesday
2026-05-06,,128.73,20.85,4.95,2.5,Bolinj,VIRAR 24-26,2026,5,6,Wednesday
2026-05-07,73.54,183.85,22.64,2.08,8.55,Bolinj,VIRAR 24-26,2026,5,7,Thursday
2026-05-08,22.54,56.35,24.6,2.17,3.21,Bolinj,VIRAR 24-26,2026,5,8,Friday
2026-05-09,48.1,120.25,23.31,1.69,19.44,Bolinj,VIRAR 24-26,2026,5,9,Saturday
2026-05-10,35.34,88.37,53.18,2.75,3.92,Bolinj,VIRAR 24-26,2026,5,10,Sunday
2026-05-11,32.22,80.54,35.19,2.53,5.55,Bolinj,VIRAR 24-26,2026,5,11,Monday
2026-05-12,24.72,61.79,24.42,1.81,4.84,Bolinj,VIRAR 24-26,2026,5,12,Tuesday
2026-05-13,27.88,69.69,16.93,2.25,41.46,Bolinj,VIRAR 24-26,2026,5,13,Wednesday
2026-05-14,27.18,67.95,24.41,1.24,55.16,Bolinj,VIRAR 24-26,2026,5,14,Thursday
2026-05-15,23.24,58.09,25.36,3.11,43.16,Bolinj,VIRAR 24-26,2026,5,15,Friday
2026-05-16,16.21,40.53,15.98,3.51,17.03,Bolinj,VIRAR 24-26,2026,5,16,Saturday
2026-05-17,24.81,62.03,18.87,3.24,14.94,Bolinj,VIRAR 24-26,2026,5,17,Sunday
2026-05-18,23.02,57.55,15.57,1.67,8.46,Bolinj,VIRAR 24-26,2026,5,18,Monday
2026-05-19,,,,,,Bolinj,VIRAR 24-26,2026,5,19,Tuesday
2026-05-20,24.83,62.06,20.81,2.72,20.58,Bolinj,VIRAR 24-26,2026,5,20,Wednesday
2026-05-21,18.1,45.25,22.18,2.83,8.71,Bolinj,VIRAR 24-26,2026,5,21,Thursday
2026-05-22,34.06,85.16,39.4,0.01,14.36,Bolinj,VIRAR 24-26,2026,5,22,Friday
2026-05-23,6.0,15.01,,1.7,10.4,Bolinj,VIRAR 24-26,2026,5,23,Saturday
2026-05-24,17.93,44.8,,,17.9,Bolinj,VIRAR 24-26,2026,5,24,Sunday
2026-05-25,21.88,54.72,10.42,1.04,6.71,Bolinj,VIRAR 24-26,2026,5,25,Monday
2026-05-26,4.71,11.78,11.44,1.21,14.98,Bolinj,VIRAR 24-26,2026,5,26,Tuesday
2026-05-27,17.25,43.12,13.01,1.77,10.19,Bolinj,VIRAR 24-26,2026,5,27,Wednesday
2026-05-28,84.41,211.03,12.2,1.05,12.31,Bolinj,VIRAR 24-26,2026,5,28,Thursday
2026-05-29,33.63,84.07,19.9,1.34,11.83,Bolinj,VIRAR 24-26,2026,5,29,Friday
2026-05-30,32.57,81.43,18.74,2.31,12.32,Bolinj,VIRAR 24-26,2026,5,30,Saturday
2024-01-01,53.32,101.59,8.65,7.1,8.41,Borivali East,BORIVALI 24-26,2024,1,1,Monday
2024-01-02,64.33,135.95,8.78,6.52,11.95,Borivali East,BORIVALI 24-26,2024,1,2,Tuesday
2024-01-03,50.81,110.75,9.01,6.28,10.1,Borivali East,BORIVALI 24-26,2024,1,3,Wednesday
2024-01-04,59.8,125.76,8.8,6.19,9.07,Borivali East,BORIVALI 24-26,2024,1,4,Thursday
2024-01-05,60.98,135.79,8.47,6.27,8.68,Borivali East,BORIVALI 24-26,2024,1,5,Friday
2024-01-06,54.5,110.79,8.96,6.17,11.56,Borivali East,BORIVALI 24-26,2024,1,6,Saturday
